,book,chapter,verse,position,head,word
3617,Heb,11,6,17,γίνεται,ἐκζητοῦσιν
3618,Heb,11,7,1,κατεσκεύασεν,πίστει
3619,Heb,11,8,1,ὑπήκουσεν,Πίστει
3620,Heb,11,9,1,παρῴκησεν,πίστει
3621,Heb,11,11,1,ἔλαβεν,πίστει
3622,Heb,11,16,19,ἡτοίμασεν,αὐτοῖς
3623,Heb,11,17,1,προσενήνοχεν,Πίστει
3624,Heb,11,18,8,κληθήσεταί,σοι
3625,Heb,11,20,1,εὐλόγησεν,Πίστει
3626,Heb,11,21,1,εὐλόγησεν,πίστει
3627,Heb,11,22,1,ἐμνημόνευσεν,πίστει
3628,Heb,11,23,1,ἐκρύβη,Πίστει
3629,Heb,11,24,1,ἠρνήσατο,πίστει
3630,Heb,11,25,5,συγκακουχεῖσθαι,λαῷ
3631,Heb,11,27,1,κατέλιπεν,πίστει
3632,Heb,11,28,1,πεποίηκεν,πίστει
3633,Heb,11,29,1,διέβησαν,Πίστει
3634,Heb,11,30,1,ἔπεσαν,πίστει
3635,Heb,11,31,1,συναπώλετο,πίστει
3636,Heb,11,31,8,συναπώλετο,ἀπειθήσασιν
3637,Heb,11,31,7,ἀπειθήσασιν,τοῖς
3638,Heb,11,38,8,καὶ,ἐρημίαις
3639,Heb,11,38,11,καὶ,ὄρεσι
3640,Heb,11,38,13,καὶ,σπηλαίοις
3641,Heb,11,38,16,καὶ,ὀπαῖς
3642,Heb,12,1,7,περικείμενον,ἡμῖν
3643,Heb,12,1,22,προκείμενον,ἡμῖν
3644,Heb,12,2,14,προκειμένης,αὐτῷ
3645,Heb,12,3,16,κάμητε,ψυχαῖς
3646,Heb,12,5,6,διαλέγεται,ὑμῖν
3647,Heb,12,5,8,διαλέγεται,υἱοῖς
3648,Heb,12,7,5,προσφέρεται,υἱοῖς
3649,Heb,12,7,6,προσφέρεται,ὑμῖν
3650,Heb,12,9,17,ὑποταγησόμεθα,πατρὶ
3651,Heb,12,10,10,δοκοῦν,αὐτοῖς
3652,Heb,12,11,18,γεγυμνασμένοις,τοῖς
3653,Heb,12,11,21,ἀποδίδωσιν,γεγυμνασμένοις
3654,Heb,12,13,6,ποιεῖτε,ποσὶν
3655,Heb,12,18,4,καὶ,ψηλαφωμένῳ
3656,Heb,12,18,7,καὶ,πυρὶ
3657,Heb,12,18,9,καὶ,γνόφῳ
3658,Heb,12,18,11,καὶ,ζόφῳ
3659,Heb,12,18,13,καὶ,θυέλλῃ
3660,Heb,12,19,3,καὶ,ἤχῳ
3661,Heb,12,19,5,καὶ,φωνῇ
3662,Heb,12,19,13,προστεθῆναι,αὐτοῖς
3663,Heb,12,22,3,καὶ,Σιὼν
3664,Heb,12,22,6,καὶ,πόλει
3665,Heb,12,22,12,καὶ,μυριάσιν
3666,Heb,12,23,2,καὶ,ἐκκλησίᾳ
3667,Heb,12,23,8,καὶ,κριτῇ
3668,Heb,12,23,12,καὶ,πνεύμασι
3669,Heb,12,24,4,καὶ,μεσίτῃ
3670,Heb,12,24,7,καὶ,αἵματι
3671,Heb,12,28,12,λατρεύωμεν,θεῷ
3672,Heb,13,5,5,παροῦσιν,τοῖς
3673,Heb,13,5,6,ἀρκούμενοι,παροῦσιν
3674,Heb,13,6,12,ποιήσει,μοι
3675,Heb,13,7,7,ἐλάλησαν,ὑμῖν
3676,Heb,13,9,1,παραφέρεσθε,διδαχαῖς
3677,Heb,13,9,2,καὶ,ποικίλαις
3678,Heb,13,9,4,καὶ,ξέναις
3679,Heb,13,9,9,βεβαιοῦσθαι,χάριτι
3680,Heb,13,9,14,βεβαιοῦσθαι,βρώμασιν
3681,Heb,13,10,11,λατρεύοντες,σκηνῇ
3682,Heb,13,15,10,ἀναφέρωμεν,θεῷ
3683,Heb,13,15,17,ὁμολογούντων,ὀνόματι
3684,Heb,13,16,10,εὐαρεστεῖται,θυσίαις
3685,Heb,13,17,2,ἡγουμένοις,τοῖς
3686,Heb,13,17,3,Πείθεσθε,ἡγουμένοις
3687,Heb,13,19,9,ἀποκατασταθῶ,ὑμῖν
3688,Heb,13,22,15,ἐπέστειλα,ὑμῖν
3689,Jas,1,2,7,περιπέσητε,πειρασμοῖς
3690,Jas,1,5,12,διδόντος,πᾶσιν
3691,Jas,1,5,19,δοθήσεται,αὐτῷ
3692,Jas,1,6,11,ἔοικεν,κλύδωνι
3693,Jas,1,6,13,καὶ,ἀνεμιζομένῳ
3694,Jas,1,6,15,καὶ,ῥιπιζομένῳ
3695,Jas,1,12,16,ἀγαπῶσιν,τοῖς
3696,Jas,1,12,17,ἐπηγγείλατο,ἀγαπῶσιν
3697,Jas,1,18,4,ἀπεκύησεν,λόγῳ
3698,Jas,1,23,12,ἔοικεν,ἀνδρὶ
3699,Jas,1,27,6,καὶ,τῷ
3700,Jas,1,27,7,καὶ,θεῷ
3701,Jas,1,27,9,καὶ,πατρὶ
3702,Jas,2,5,22,ἀγαπῶσιν,τοῖς
3703,Jas,2,5,23,ἐπηγγείλατο,ἀγαπῶσιν
3704,Jas,2,13,5,ποιήσαντι,τῷ
3705,Jas,2,16,16,δῶτε,αὐτοῖς
3706,Jas,2,18,11,δεῖξόν,μοι
3707,Jas,2,18,19,δείξω,σοι
3708,Jas,2,22,7,συνήργει,ἔργοις
3709,Jas,2,23,11,Ἐπίστευσεν,θεῷ
3710,Jas,2,23,14,ἐλογίσθη,αὐτῷ
3711,Jas,2,25,16,ἐκβαλοῦσα,ὁδῷ
3712,Jas,3,3,15,πείθεσθαι,ἡμῖν
3713,Jas,3,7,16,καὶ,φύσει
3714,Jas,3,18,7,ποιοῦσιν,τοῖς
3715,Jas,3,18,8,σπείρεται,ποιοῦσιν
3716,Jas,4,6,9,ἀντιτάσσεται,ὑπερηφάνοις
3717,Jas,4,6,11,δίδωσιν,ταπεινοῖς
3718,Jas,4,7,4,ὑποτάγητε,θεῷ
3719,Jas,4,7,8,ἀντίστητε,διαβόλῳ
3720,Jas,4,8,3,ἐγγίσατε,θεῷ
3721,Jas,4,8,6,ἐγγιεῖ,ὑμῖν
3722,Jas,4,17,1,καὶ,εἰδότι
3723,Jas,4,17,7,καὶ,ποιοῦντι
3724,Jas,4,17,9,ἐστιν,αὐτῷ
3725,Jas,5,1,11,ἐπερχομέναις,ταῖς
3726,Jas,5,3,14,ἔσται,ὑμῖν
3727,Jas,5,6,7,ἀντιτάσσεται,ὑμῖν
3728,Jas,5,14,16,ἀλείψαντες,ἐλαίῳ
3729,Jas,5,15,19,ἀφεθήσεται,αὐτῷ
3730,Jas,5,16,3,ἐξομολογεῖσθε,ἀλλήλοις
3731,Jas,5,17,7,προσηύξατο,προσευχῇ
3732,1Pet,1,2,16,πληθυνθείη,ὑμῖν
3733,1Pet,1,8,13,ἀγαλλιᾶσθε,χαρᾷ
3734,1Pet,1,8,14,καὶ,ἀνεκλαλήτῳ
3735,1Pet,1,8,16,καὶ,δεδοξασμένῃ
3736,1Pet,1,12,1,ἀπεκαλύφθη,οἷς
3737,1Pet,1,12,6,διηκόνουν,ὑμῖν
3738,1Pet,1,12,13,ἀνηγγέλη,ὑμῖν
3739,1Pet,1,12,18,εὐαγγελισαμένων,πνεύματι
3740,1Pet,1,13,14,φερομένην,ὑμῖν
3741,1Pet,1,14,12,συσχηματιζόμενοι,ἐπιθυμίαις
3742,1Pet,1,18,4,ἢ,φθαρτοῖς
3743,1Pet,1,18,5,ἢ,ἀργυρίῳ
3744,1Pet,1,18,7,ἢ,χρυσίῳ
3745,1Pet,1,19,3,εἰδότες,αἵματι
3746,1Pet,1,21,14,δόντα,αὐτῷ
3747,1Pet,2,5,16,ἀνενέγκαι,θεῷ
3748,1Pet,2,7,5,πιστεύουσιν,τοῖς
3749,1Pet,2,7,7,καὶ,ἀπιστοῦσιν
3750,1Pet,2,8,10,ἀπειθοῦντες,λόγῳ
3751,1Pet,2,12,11,καταλαλοῦσιν,ᾧ
3752,1Pet,2,13,4,Ὑποτάγητε,κτίσει
3753,1Pet,2,18,8,ὑποτασσόμενοι,δεσπόταις
3754,1Pet,2,18,11,καὶ,τοῖς
3755,1Pet,2,18,12,καὶ,ἀγαθοῖς
3756,1Pet,2,18,14,καὶ,ἐπιεικέσιν
3757,1Pet,2,21,11,ὑπολιμπάνων,ὑμῖν
3758,1Pet,2,21,17,ἐπακολουθήσητε,ἴχνεσιν
3759,1Pet,2,23,10,κρίνοντι,τῷ
3760,1Pet,2,23,11,παρεδίδου,κρίνοντι
3761,1Pet,2,24,16,ἀπογενόμενοι,ἁμαρτίαις
3762,1Pet,2,24,19,ζήσωμεν,δικαιοσύνῃ
3763,1Pet,2,24,23,ἰάθητε,μώλωπι
3764,1Pet,3,1,6,ὑποτασσόμεναι,ἀνδράσιν
3765,1Pet,3,1,13,ἀπειθοῦσιν,λόγῳ
3766,1Pet,3,5,17,ὑποτασσόμεναι,ἀνδράσιν
3767,1Pet,3,6,5,ὑπήκουσεν,Ἀβραάμ
3768,1Pet,3,7,9,ἀπονέμοντες,σκεύει
3769,1Pet,3,7,11,ἀπονέμοντες,γυναικείῳ
3770,1Pet,3,15,14,αἰτοῦντι,παντὶ
3771,1Pet,3,15,15,αἰτοῦντι,τῷ
3772,1Pet,3,16,11,καταλαλεῖσθε,ᾧ
3773,1Pet,3,18,15,προσαγάγῃ,θεῷ
3774,1Pet,3,18,18,θανατωθεὶς,σαρκὶ
3775,1Pet,3,18,21,ζῳοποιηθεὶς,πνεύματι
3776,1Pet,3,22,10,ὑποταγέντων,αὐτῷ
3777,1Pet,4,1,4,παθόντος,σαρκὶ
3778,1Pet,4,1,14,παθὼν,σαρκὶ
3779,1Pet,4,2,7,βιῶσαι,θελήματι
3780,1Pet,4,3,13,καὶ,ἀσελγείαις
3781,1Pet,4,3,20,καὶ,εἰδωλολατρίαις
3782,1Pet,4,5,4,ἔχοντι,τῷ
3783,1Pet,4,5,6,ἀποδώσουσιν,ἔχοντι
3784,1Pet,4,6,12,κριθῶσι,σαρκὶ
3785,1Pet,4,6,17,ζῶσι,πνεύματι
3786,1Pet,4,11,26,ἐστιν,ᾧ
3787,1Pet,4,12,7,ξενίζεσθε,πυρώσει
3788,1Pet,4,12,11,ξενίζεσθε,γινομένῃ
3789,1Pet,4,12,10,γινομένῃ,ὑμῖν
3790,1Pet,4,12,14,συμβαίνοντος,ὑμῖν
3791,1Pet,4,13,7,κοινωνεῖτε,παθήμασιν
3792,1Pet,4,17,26,ἀπειθούντων,εὐαγγελίῳ
3793,1Pet,4,19,11,παρατιθέσθωσαν,κτίστῃ
3794,1Pet,5,5,4,ὑποτάγητε,πρεσβυτέροις
3795,1Pet,5,5,7,ἐγκομβώσασθε,ἀλλήλοις
3796,1Pet,5,5,14,ἀντιτάσσεται,ὑπερηφάνοις
3797,1Pet,5,5,16,δίδωσιν,ταπεινοῖς
3798,1Pet,5,7,9,μέλει,αὐτῷ
3799,1Pet,5,9,1,ἀντίστητε,ᾧ
3800,1Pet,5,9,16,ἐπιτελεῖσθαι,ἀδελφότητι
3801,1Pet,5,12,3,ἔγραψα,ὑμῖν
3802,2Pet,1,1,8,λαχοῦσιν,τοῖς
3803,2Pet,1,1,10,λαχοῦσιν,ἡμῖν
3804,2Pet,1,2,2,πληθυνθείη,ὑμῖν
3805,2Pet,1,3,3,δεδωρημένης,ἡμῖν
3806,2Pet,1,3,20,καὶ,ἰδίᾳ
3807,2Pet,1,3,21,καὶ,δόξῃ
3808,2Pet,1,3,23,καὶ,ἀρετῇ
3809,2Pet,1,4,7,δεδώρηται,ἡμῖν
3810,2Pet,1,8,3,καὶ,ὑμῖν
3811,2Pet,1,9,1,πάρεστιν,ᾧ
3812,2Pet,1,11,5,ἐπιχορηγηθήσεται,ὑμῖν
3813,2Pet,1,14,18,ἐδήλωσέν,μοι
3814,2Pet,1,16,4,ἐξακολουθήσαντες,μύθοις
3815,2Pet,1,16,7,ἐγνωρίσαμεν,ὑμῖν
3816,2Pet,1,17,11,ἐνεχθείσης,αὐτῷ
3817,2Pet,1,19,7,προσέχοντες,ᾧ
3818,2Pet,1,19,12,προσέχοντες,λύχνῳ
3819,2Pet,1,21,3,ἠνέχθη,θελήματι
3820,2Pet,2,1,25,ἐπάγοντες,ἑαυτοῖς
3821,2Pet,2,2,6,ἐξακολουθήσουσιν,ἀσελγείαις
3822,2Pet,2,3,5,ἐμπορεύσονται,λόγοις
3823,2Pet,2,3,8,ἀργεῖ,οἷς
3824,2Pet,2,4,10,παρέδωκεν,σειραῖς
3825,2Pet,2,5,13,ἐπάξας,κόσμῳ
3826,2Pet,2,6,7,κατέκρινεν,καταστροφῇ
3827,2Pet,2,6,11,τεθεικώς,ἀσεβέσιν
3828,2Pet,2,8,1,καὶ,βλέμματι
3829,2Pet,2,8,4,καὶ,ἀκοῇ
3830,2Pet,2,8,16,ἐβασάνιζεν,ἔργοις
3831,2Pet,2,11,3,καὶ,ἰσχύϊ
3832,2Pet,2,11,5,καὶ,δυνάμει
3833,2Pet,2,12,13,ἀγνοοῦσιν,οἷς
3834,2Pet,2,13,19,συνευωχούμενοι,ὑμῖν
3835,2Pet,2,15,7,ἐξακολουθήσαντες,ὁδῷ
3836,2Pet,2,17,10,τετήρηται,οἷς
3837,2Pet,2,19,2,ἐπαγγελλόμενοι,αὐτοῖς
3838,2Pet,2,19,9,ἥττηται,ᾧ
3839,2Pet,2,19,13,καὶ,τούτῳ
3840,2Pet,2,20,16,ἐμπλακέντες,τούτοις
3841,2Pet,2,20,22,γέγονεν,αὐτοῖς
3842,2Pet,2,21,4,ἦν,αὐτοῖς
3843,2Pet,2,21,12,ὑποστρέψαι,ἐπιγνοῦσιν
3844,2Pet,2,21,17,παραδοθείσης,αὐτοῖς
3845,2Pet,2,22,2,συμβέβηκεν,αὐτοῖς
3846,2Pet,3,1,5,γράφω,ὑμῖν
3847,2Pet,3,5,21,συνεστῶσα,λόγῳ
3848,2Pet,3,6,6,κατακλυσθεὶς,ὕδατι
3849,2Pet,3,7,10,τεθησαυρισμένοι,λόγῳ
3850,2Pet,3,7,13,τεθησαυρισμένοι,πυρὶ
3851,2Pet,3,11,11,καὶ,ἀναστροφαῖς
3852,2Pet,3,11,13,καὶ,εὐσεβείαις
3853,2Pet,3,14,9,εὑρεθῆναι,αὐτῷ
3854,2Pet,3,15,19,δοθεῖσαν,αὐτῷ
3855,2Pet,3,15,22,ἔγραψεν,ὑμῖν
3856,2Pet,3,17,11,συναπαχθέντες,πλάνῃ
3857,2Pet,3,18,4,καὶ,χάριτι
3858,2Pet,3,18,6,καὶ,γνώσει
3859,1John,1,1,10,ἑωράκαμεν,ὀφθαλμοῖς
3860,1John,1,2,11,ἀπαγγέλλομεν,ὑμῖν
3861,1John,1,2,23,ἐφανερώθη,ἡμῖν
3862,1John,1,5,12,ἀναγγέλλομεν,ὑμῖν
3863,1John,1,9,12,ἀφῇ,ἡμῖν
3864,1John,2,1,5,γράφω,ὑμῖν
3865,1John,2,7,6,γράφω,ὑμῖν
3866,1John,2,8,5,γράφω,ὑμῖν
3867,1John,2,12,2,Γράφω,ὑμῖν
3868,1John,2,12,6,ἀφέωνται,ὑμῖν
3869,1John,2,13,2,γράφω,ὑμῖν
3870,1John,2,13,10,γράφω,ὑμῖν
3871,1John,2,14,2,ἔγραψα,ὑμῖν
3872,1John,2,14,9,ἔγραψα,ὑμῖν
3873,1John,2,14,17,ἔγραψα,ὑμῖν
3874,1John,2,21,3,ἔγραψα,ὑμῖν
3875,1John,2,25,9,ἐπηγγείλατο,ἡμῖν
3876,1John,2,26,3,ἔγραψα,ὑμῖν
3877,1John,3,1,5,δέδωκεν,ἡμῖν
3878,1John,3,2,16,ἐσόμεθα,αὐτῷ
3879,1John,3,18,10,καὶ,ἔργῳ
3880,1John,3,18,12,καὶ,ἀληθείᾳ
3881,1John,3,23,10,πιστεύσωμεν,ὀνόματι
3882,1John,3,23,22,ἔδωκεν,ἡμῖν
3883,1John,3,24,26,ἔδωκεν,ἡμῖν
3884,1John,4,1,4,πιστεύετε,πνεύματι
3885,1John,4,13,18,δέδωκεν,ἡμῖν
3886,1John,5,10,17,πιστεύων,θεῷ
3887,1John,5,11,12,ἔδωκεν,ἡμῖν
3888,1John,5,13,3,ἔγραψα,ὑμῖν
3889,1John,5,13,10,πιστεύουσιν,τοῖς
3890,1John,5,16,15,δώσει,αὐτῷ
3891,1John,5,16,17,ἁμαρτάνουσιν,τοῖς
3892,1John,5,20,11,δέδωκεν,ἡμῖν
3893,2John,1,1,4,καὶ,κυρίᾳ
3894,2John,1,1,7,καὶ,τέκνοις
3895,2John,1,3,19,καὶ,ἀληθείᾳ
3896,2John,1,3,21,καὶ,ἀγάπῃ
3897,2John,1,5,11,γράφων,σοι
3898,2John,1,11,8,κοινωνεῖ,ἔργοις
3899,2John,1,12,3,γράφειν,ὑμῖν
3900,3John,1,3,10,μαρτυρούντων,ἀληθείᾳ
3901,3John,1,6,5,ἐμαρτύρησάν,ἀγάπῃ
3902,3John,1,8,11,γινώμεθα,ἀληθείᾳ
3903,3John,1,9,4,Ἔγραψά,ἐκκλησίᾳ
3904,3John,1,10,11,φλυαρῶν,λόγοις
3905,3John,1,12,1,μεμαρτύρηται,Δημητρίῳ
3906,3John,1,13,4,γράψαι,σοι
3907,3John,1,13,12,γράφειν,σοι
3908,Jude,1,1,12,καὶ,ἠγαπημένοις
3909,Jude,1,1,16,καὶ,τετηρημένοις
3910,Jude,1,1,14,τετηρημένοις,Ἰησοῦ
3911,Jude,1,2,2,πληθυνθείη,ὑμῖν
3912,Jude,1,3,6,γράφειν,ὑμῖν
3913,Jude,1,3,15,γράψαι,ὑμῖν
3914,Jude,1,3,22,παραδοθείσῃ,ἁγίοις
3915,Jude,1,3,23,ἐπαγωνίζεσθαι,πίστει
3916,Jude,1,6,18,τετήρηκεν,δεσμοῖς
3917,Jude,1,7,13,ἐκπορνεύσασαι,τούτοις
3918,Jude,1,9,8,διακρινόμενος,διαβόλῳ
3919,Jude,1,9,23,Ἐπιτιμήσαι,σοι
3920,Jude,1,11,5,ἐπορεύθησαν,ὁδῷ
3921,Jude,1,11,11,ἐξεχύθησαν,πλάνῃ
3922,Jude,1,11,18,ἀπώλοντο,ἀντιλογίᾳ
3923,Jude,1,13,10,τετήρηται,οἷς
3924,Jude,1,20,9,ἐποικοδομοῦντες,πίστει
3925,Jude,1,24,1,δυναμένῳ,Τῷ
3926,Jude,1,25,2,δυναμένῳ,θεῷ
3927,Jude,1,24,3,καὶ,δυναμένῳ
3928,Rev,1,1,6,ἔδωκεν,αὐτῷ
3929,Rev,1,1,11,δεῖξαι,δούλοις
3930,Rev,1,1,26,ἀποστείλας,δούλῳ
3931,Rev,1,4,10,καὶ,ὑμῖν
3932,Rev,1,5,20,καὶ,Τῷ
3933,Rev,1,5,21,καὶ,ἀγαπῶντι
3934,Rev,1,5,24,καὶ,λύσαντι
3935,Rev,1,6,6,καὶ,τῷ
3936,Rev,1,6,7,καὶ,θεῷ
3937,Rev,1,6,9,καὶ,πατρὶ
3938,Rev,1,6,11,καὶ,αὐτῷ
3939,Rev,1,9,9,καὶ,τῇ
3940,Rev,1,9,10,καὶ,θλίψει
3941,Rev,1,9,12,καὶ,βασιλείᾳ
3942,Rev,1,9,14,καὶ,ὑπομονῇ
3943,Rev,1,9,21,καλουμένῃ,τῇ
3944,Rev,1,9,23,καλουμένῃ,Πάτμῳ
3945,Rev,1,11,11,πέμψον,ἐκκλησίαις
3946,Rev,2,1,2,γράψον,ἀγγέλῳ
3947,Rev,2,5,16,ἔρχομαί,σοι
3948,Rev,2,7,11,νικῶντι,τῷ
3949,Rev,2,7,12,δώσω,νικῶντι
3950,Rev,2,7,14,δώσω,αὐτῷ
3951,Rev,2,8,3,γράψον,ἀγγέλῳ
3952,Rev,2,10,28,δώσω,σοι
3953,Rev,2,12,3,γράψον,ἀγγέλῳ
3954,Rev,2,14,16,ἐδίδασκεν,Βαλὰκ
3955,Rev,2,16,7,ἔρχομαί,σοι
3956,Rev,2,17,11,νικῶντι,τῷ
3957,Rev,2,17,12,καὶ,νικῶντι
3958,Rev,2,17,14,δώσω,αὐτῷ
3959,Rev,2,17,21,δώσω,αὐτῷ
3960,Rev,2,18,3,γράψον,ἀγγέλῳ
3961,Rev,2,21,3,ἔδωκα,αὐτῇ
3962,Rev,2,23,23,δώσω,ὑμῖν
3963,Rev,2,26,13,δώσω,αὐτῷ
3964,Rev,2,28,10,δώσω,αὐτῷ
3965,Rev,3,1,3,γράψον,ἀγγέλῳ
3966,Rev,3,7,3,γράψον,ἀγγέλῳ
3967,Rev,3,14,3,γράψον,ἀγγέλῳ
3968,Rev,3,18,2,συμβουλεύω,σοι
3969,Rev,3,21,4,δώσω,αὐτῷ
3970,Rev,4,1,28,δείξω,σοι
3971,Rev,4,3,7,καὶ,ἰάσπιδι
3972,Rev,4,3,9,καὶ,σαρδίῳ
3973,Rev,4,9,11,καθημένῳ,τῷ
3974,Rev,4,9,17,καθημένῳ,ζῶντι
3975,Rev,4,9,12,δώσουσιν,καθημένῳ
3976,Rev,4,9,16,ζῶντι,τῷ
3977,Rev,4,10,14,ζῶντι,τῷ
3978,Rev,4,10,15,προσκυνήσουσιν,ζῶντι
3979,Rev,5,1,17,κατεσφραγισμένον,σφραγῖσιν
3980,Rev,5,9,21,ἠγόρασας,θεῷ
3981,Rev,5,10,5,ἐποίησας,θεῷ
3982,Rev,5,13,27,καθημένῳ,Τῷ
3983,Rev,5,13,28,καὶ,καθημένῳ
3984,Rev,5,13,34,καὶ,ἀρνίῳ
3985,Rev,6,2,16,ἐδόθη,αὐτῷ
3986,Rev,6,4,7,καθημένῳ,τῷ
3987,Rev,6,4,8,καὶ,καθημένῳ
3988,Rev,6,4,12,ἐδόθη,αὐτῷ
3989,Rev,6,4,25,ἐδόθη,αὐτῷ
3990,Rev,6,8,24,ἐδόθη,αὐτοῖς
3991,Rev,6,10,3,ἔκραξαν,φωνῇ
3992,Rev,6,11,3,ἐδόθη,αὐτοῖς
3993,Rev,6,11,9,ἐρρέθη,αὐτοῖς
3994,Rev,6,16,4,καὶ,ὄρεσιν
3995,Rev,6,16,7,καὶ,πέτραις
3996,Rev,7,2,15,ἔκραξεν,φωνῇ
3997,Rev,7,2,19,ἔκραξεν,ἀγγέλοις
3998,Rev,7,2,20,ἐδόθη,οἷς
3999,Rev,7,10,3,κράζουσι,φωνῇ
4000,Rev,7,10,9,καὶ,θεῷ
4001,Rev,7,10,18,καὶ,ἀρνίῳ
4002,Rev,7,10,11,καθημένῳ,τῷ
4003,Rev,7,11,28,προσεκύνησαν,θεῷ
4004,Rev,7,12,24,καὶ,θεῷ
4005,Rev,7,15,11,λατρεύουσιν,αὐτῷ
4006,Rev,8,2,13,ἐδόθησαν,αὐτοῖς
4007,Rev,8,3,15,ἐδόθη,αὐτῷ
4008,Rev,8,3,21,δώσει,προσευχαῖς
4009,Rev,8,4,8,ἀνέβη,προσευχαῖς
4010,Rev,8,8,10,καιόμενον,πυρὶ
4011,Rev,9,1,18,ἐδόθη,αὐτῷ
4012,Rev,9,3,12,ἐδόθη,αὐταῖς
4013,Rev,9,4,3,ἐρρέθη,αὐταῖς
4014,Rev,9,5,3,ἐδόθη,αὐτοῖς
4015,Rev,10,3,3,ἔκραξεν,φωνῇ
4016,Rev,10,6,3,ζῶντι,τῷ
4017,Rev,10,6,4,ὤμοσεν,ζῶντι
4018,Rev,10,9,9,δοῦναί,μοι
4019,Rev,10,11,9,καὶ,λαοῖς
4020,Rev,10,11,11,καὶ,ἔθνεσιν
4021,Rev,10,11,13,καὶ,γλώσσαις
4022,Rev,10,11,15,καὶ,βασιλεῦσιν
4023,Rev,10,11,16,καὶ,πολλοῖς
4024,Rev,11,1,3,ἐδόθη,μοι
4025,Rev,11,2,17,ἐδόθη,ἔθνεσιν
4026,Rev,11,3,5,δώσω,μάρτυσίν
4027,Rev,11,10,15,πέμψουσιν,ἀλλήλοις
4028,Rev,11,13,33,ἔδωκαν,θεῷ
4029,Rev,11,16,23,προσεκύνησαν,θεῷ
4030,Rev,11,17,3,Εὐχαριστοῦμέν,σοι
4031,Rev,11,18,21,δοῦναι,δούλοις
4032,Rev,11,18,24,καὶ,προφήταις
4033,Rev,11,18,27,καὶ,ἁγίοις
4034,Rev,11,18,30,καὶ,φοβουμένοις
4035,Rev,11,18,29,φοβουμένοις,τοῖς
4036,Rev,12,14,4,ἐδόθησαν,γυναικὶ
4037,Rev,12,16,6,ἐβοήθησεν,γυναικί
4038,Rev,13,2,8,ἦν,παρδάλει
4039,Rev,13,2,24,ἔδωκεν,αὐτῷ
4040,Rev,13,4,4,προσεκύνησαν,δράκοντι
4041,Rev,13,4,10,ἔδωκεν,θηρίῳ
4042,Rev,13,4,14,προσεκύνησαν,θηρίῳ
4043,Rev,13,5,3,ἐδόθη,αὐτῷ
4044,Rev,13,5,11,ἐδόθη,αὐτῷ
4045,Rev,13,7,3,ἐδόθη,αὐτῷ
4046,Rev,13,7,14,ἐδόθη,αὐτῷ
4047,Rev,13,14,13,ἐδόθη,αὐτῷ
4048,Rev,13,14,19,κατοικοῦσιν,τοῖς
4049,Rev,13,14,27,ποιῆσαι,θηρίῳ
4050,Rev,13,15,3,ἐδόθη,αὐτῷ
4051,Rev,13,15,7,δοῦναι,εἰκόνι
4052,Rev,13,15,25,προσκυνήσωσιν,εἰκόνι
4053,Rev,13,16,23,δῶσιν,αὐτοῖς
4054,Rev,14,4,15,ἀκολουθοῦντες,ἀρνίῳ
4055,Rev,14,4,26,καὶ,θεῷ
4056,Rev,14,4,29,καὶ,ἀρνίῳ
4057,Rev,14,7,10,δότε,αὐτῷ
4058,Rev,14,7,21,ποιήσαντι,τῷ
4059,Rev,14,7,22,προσκυνήσατε,ποιήσαντι
4060,Rev,14,9,6,ἠκολούθησεν,αὐτοῖς
4061,Rev,14,10,23,καὶ,πυρὶ
4062,Rev,14,10,25,καὶ,θείῳ
4063,Rev,14,15,12,καθημένῳ,τῷ
4064,Rev,14,15,13,κράζων,καθημένῳ
4065,Rev,14,18,15,ἐφώνησεν,φωνῇ
4066,Rev,14,18,18,ἐφώνησεν,ἔχοντι
4067,Rev,14,18,17,ἔχοντι,τῷ
4068,Rev,15,2,7,μεμιγμένην,πυρί
4069,Rev,15,7,10,ἔδωκεν,ἀγγέλοις
4070,Rev,16,2,32,προσκυνοῦντας,εἰκόνι
4071,Rev,16,6,9,δέδωκας,αὐτοῖς
4072,Rev,16,8,13,ἐδόθη,αὐτῷ
4073,Rev,16,9,25,δοῦναι,αὐτῷ
4074,Rev,16,19,25,δοῦναι,αὐτῇ
4075,Rev,17,1,20,δείξω,σοι
4076,Rev,17,4,11,καὶ,χρυσίῳ
4077,Rev,17,4,13,καὶ,λίθῳ
4078,Rev,17,4,16,καὶ,μαργαρίταις
4079,Rev,17,13,12,διδόασιν,θηρίῳ
4080,Rev,17,17,23,δοῦναι,θηρίῳ
4081,Rev,18,4,19,συγκοινωνήσητε,ἁμαρτίαις
4082,Rev,18,6,2,ἀπόδοτε,αὐτῇ
4083,Rev,18,6,18,ἐκέρασεν,ᾧ
4084,Rev,18,6,21,κεράσατε,αὐτῇ
4085,Rev,18,7,8,δότε,αὐτῇ
4086,Rev,18,10,24,ἦλθεν,ὥρᾳ
4087,Rev,18,16,17,καὶ,χρυσίῳ
4088,Rev,18,16,19,καὶ,λίθῳ
4089,Rev,18,16,22,καὶ,μαργαρίτῃ
4090,Rev,18,17,3,ἠρημώθη,ὥρᾳ
4091,Rev,18,19,37,ἠρημώθη,ὥρᾳ
4092,Rev,18,21,17,βληθήσεται,ὁρμήματι
4093,Rev,19,4,15,προσεκύνησαν,θεῷ
4094,Rev,19,4,16,καθημένῳ,τῷ
